Protein	Label	log2FC	SE	Tvalue	DF	pvalue	adj.pvalue	issue	MissingPercentage	ImputationPercentage	Entry	ambig	gene_names_ordered_locus	gene_names_primary	Gene names  (synonym )	Protein names	Function [CC]	Catalytic activity	Gene ontology (GO)	Gene ontology (molecular function)	Gene ontology (biological process)	Gene ontology (cellular component)	Subcellular location [CC]	Pathway	Cofactor	Subunit structure [CC]	EC number	Length	Activity regulation	Kinetics	Miscellaneous [CC]	Status	Protein existence	Proteomes	Sign
p_628	highco2_4	0.4939261311868824	0.2055529660619688	2.4029141522481203	9	0.03970770652940514	0.13904122480523093	NA	0.125	0.125	P74721	no	slr1192	adhA	NA	Aldehyde reductase AdhA (EC 1.1.1.2) (Alcohol dehydrogenase AdhA)	FUNCTION: Active on a wide variety of primary alcohols and their corresponding aldehydes, but not against ketones nor secondary alcohols. Active on aliphatic compounds up to 5 carbons in length and aromatic alcohols, less effective on branched-chain primary alcohols. Prefers NADPH to NADH. Its catalytic efficiency is greatest for aldehydes, suggesting the reduction of aromatic and medium-chain aliphatic aldehydes is its in vivo activity (PubMed:19411329). Plays a role in tolerance to internally produced ethanol (PubMed:28160048). {ECO:0000269|PubMed:19411329, ECO:0000269|PubMed:28160048}.	CATALYTIC ACTIVITY: Reaction=a primary alcohol + NADP(+) = an aldehyde + H(+) + NADPH; Xref=Rhea:RHEA:15937, ChEBI:CHEBI:15378, ChEBI:CHEBI:15734, ChEBI:CHEBI:17478, ChEBI:CHEBI:57783, ChEBI:CHEBI:58349; EC=1.1.1.2; Evidence={ECO:0000269|PubMed:19411329};PhysiologicalDirection=left-to-right; Xref=Rhea:RHEA:15938; Evidence={ECO:0000269|PubMed:19411329};PhysiologicalDirection=right-to-left; Xref=Rhea:RHEA:15939; Evidence={ECO:0000269|PubMed:19411329};	cytoplasm [GO:0005737]; alcohol dehydrogenase (NADP+) activity [GO:0008106]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]; zinc ion binding [GO:0008270]	alcohol dehydrogenase (NADP+) activity [GO:0008106]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]; zinc ion binding [GO:0008270]	NA	cytoplasm [GO:0005737]	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305|PubMed:19411329}.	NA	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000269|PubMed:19411329};  Note=Zn(2+) and Co(2+) are equally efficient in vitro, Fe(2+) is less efficient. {ECO:0000269|PubMed:19411329};	SUBUNIT: Homotetramer. {ECO:0000305|PubMed:19411329}.	1.1.1.2	336	NA	BIOPHYSICOCHEMICAL PROPERTIES:  Kinetic parameters: KM=0.510 mM for acetaldehyde {ECO:0000269|PubMed:19411329}; KM=0.110 mM for butanal {ECO:0000269|PubMed:19411329}; KM=0.075 mM for pentanal {ECO:0000269|PubMed:19411329}; KM=0.017 mM for cinnamaldehyde {ECO:0000269|PubMed:19411329}; KM=18.800 mM for ethanol {ECO:0000269|PubMed:19411329}; KM=3.280 mM for butanol {ECO:0000269|PubMed:19411329}; KM=1.540 mM for pentanol {ECO:0000269|PubMed:19411329}; KM=0.270 mM for cinnamyl alcohol {ECO:0000269|PubMed:19411329}; KM=0.025 mM for NADPH {ECO:0000269|PubMed:19411329}; KM=0.050 mM for NADP(+) {ECO:0000269|PubMed:19411329}; KM=1.310 mM for NADH {ECO:0000269|PubMed:19411329}; KM=9.700 mM for NAD(+) {ECO:0000269|PubMed:19411329}; Note=kcat is 9458 min(-1) for aceteldehyde. kcat is 9398 min(-1) for butanal. kcat is 9547 min(-1) for pentanal. kcat is 6475 min(-1) for cinnamaldehyde. kcat is 1641 min(-1) for ethanol. kcat is 1023 min(-1) for butanol. kcat is 789 min(-1) for pentanol. kcat is 3647 min(-1) for cinnamyl alcohol. {ECO:0000269|PubMed:19411329};	NA	reviewed	Evidence at protein level	UP000001425: Chromosome	Unsign
p_628	highco2_8	0.3143492408240963	0.20555296606196882	1.5292858422161044	9	0.16054726818402543	0.30531170469738655	NA	0.10416666666666663	0.10416666666666667	P74721	no	slr1192	adhA	NA	Aldehyde reductase AdhA (EC 1.1.1.2) (Alcohol dehydrogenase AdhA)	FUNCTION: Active on a wide variety of primary alcohols and their corresponding aldehydes, but not against ketones nor secondary alcohols. Active on aliphatic compounds up to 5 carbons in length and aromatic alcohols, less effective on branched-chain primary alcohols. Prefers NADPH to NADH. Its catalytic efficiency is greatest for aldehydes, suggesting the reduction of aromatic and medium-chain aliphatic aldehydes is its in vivo activity (PubMed:19411329). Plays a role in tolerance to internally produced ethanol (PubMed:28160048). {ECO:0000269|PubMed:19411329, ECO:0000269|PubMed:28160048}.	CATALYTIC ACTIVITY: Reaction=a primary alcohol + NADP(+) = an aldehyde + H(+) + NADPH; Xref=Rhea:RHEA:15937, ChEBI:CHEBI:15378, ChEBI:CHEBI:15734, ChEBI:CHEBI:17478, ChEBI:CHEBI:57783, ChEBI:CHEBI:58349; EC=1.1.1.2; Evidence={ECO:0000269|PubMed:19411329};PhysiologicalDirection=left-to-right; Xref=Rhea:RHEA:15938; Evidence={ECO:0000269|PubMed:19411329};PhysiologicalDirection=right-to-left; Xref=Rhea:RHEA:15939; Evidence={ECO:0000269|PubMed:19411329};	cytoplasm [GO:0005737]; alcohol dehydrogenase (NADP+) activity [GO:0008106]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]; zinc ion binding [GO:0008270]	alcohol dehydrogenase (NADP+) activity [GO:0008106]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]; zinc ion binding [GO:0008270]	NA	cytoplasm [GO:0005737]	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305|PubMed:19411329}.	NA	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000269|PubMed:19411329};  Note=Zn(2+) and Co(2+) are equally efficient in vitro, Fe(2+) is less efficient. {ECO:0000269|PubMed:19411329};	SUBUNIT: Homotetramer. {ECO:0000305|PubMed:19411329}.	1.1.1.2	336	NA	BIOPHYSICOCHEMICAL PROPERTIES:  Kinetic parameters: KM=0.510 mM for acetaldehyde {ECO:0000269|PubMed:19411329}; KM=0.110 mM for butanal {ECO:0000269|PubMed:19411329}; KM=0.075 mM for pentanal {ECO:0000269|PubMed:19411329}; KM=0.017 mM for cinnamaldehyde {ECO:0000269|PubMed:19411329}; KM=18.800 mM for ethanol {ECO:0000269|PubMed:19411329}; KM=3.280 mM for butanol {ECO:0000269|PubMed:19411329}; KM=1.540 mM for pentanol {ECO:0000269|PubMed:19411329}; KM=0.270 mM for cinnamyl alcohol {ECO:0000269|PubMed:19411329}; KM=0.025 mM for NADPH {ECO:0000269|PubMed:19411329}; KM=0.050 mM for NADP(+) {ECO:0000269|PubMed:19411329}; KM=1.310 mM for NADH {ECO:0000269|PubMed:19411329}; KM=9.700 mM for NAD(+) {ECO:0000269|PubMed:19411329}; Note=kcat is 9458 min(-1) for aceteldehyde. kcat is 9398 min(-1) for butanal. kcat is 9547 min(-1) for pentanal. kcat is 6475 min(-1) for cinnamaldehyde. kcat is 1641 min(-1) for ethanol. kcat is 1023 min(-1) for butanol. kcat is 789 min(-1) for pentanol. kcat is 3647 min(-1) for cinnamyl alcohol. {ECO:0000269|PubMed:19411329};	NA	reviewed	Evidence at protein level	UP000001425: Chromosome	Unsign
p_629	highco2_4	-0.5105897363466225	0.32333570886263857	-1.5791319125953216	9	0.14876258858416191	0.3174775559133396	NA	0.02083333333333337	0.020833333333333332	P74724	no	sll0578	purK	NA	N5-carboxyaminoimidazole ribonucleotide synthase (N5-CAIR synthase) (EC 6.3.4.18) (5-(carboxyamino)imidazole ribonucleotide synthetase)	FUNCTION: Catalyzes the ATP-dependent conversion of 5-aminoimidazole ribonucleotide (AIR) and HCO(3)(-) to N5-carboxyaminoimidazole ribonucleotide (N5-CAIR). {ECO:0000255|HAMAP-Rule:MF_01928}.	CATALYTIC ACTIVITY: Reaction=5-amino-1-(5-phospho-beta-D-ribosyl)imidazole + ATP + hydrogencarbonate = 5-carboxyamino-1-(5-phospho-D-ribosyl)imidazole + ADP + 2 H(+) + phosphate; Xref=Rhea:RHEA:19317, ChEBI:CHEBI:15378, ChEBI:CHEBI:17544, ChEBI:CHEBI:30616, ChEBI:CHEBI:43474, ChEBI:CHEBI:58730, ChEBI:CHEBI:137981, ChEBI:CHEBI:456216; EC=6.3.4.18; Evidence={ECO:0000255|HAMAP-Rule:MF_01928};	cytosol [GO:0005829]; 5-(carboxyamino)imidazole ribonucleotide synthase activity [GO:0034028]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; phosphoribosylaminoimidazole carboxylase activity [GO:0004638]; 'de novo' IMP biosynthetic process [GO:0006189]	5-(carboxyamino)imidazole ribonucleotide synthase activity [GO:0034028]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; phosphoribosylaminoimidazole carboxylase activity [GO:0004638]	'de novo' IMP biosynthetic process [GO:0006189]	cytosol [GO:0005829]	NA	PATHWAY: Purine metabolism; IMP biosynthesis via de novo pathway; 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate from 5-amino-1-(5-phospho-D-ribosyl)imidazole (N5-CAIR route): step 1/2. {ECO:0000255|HAMAP-Rule:MF_01928}.	NA	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_01928}.	6.3.4.18	388	NA	NA	NA	reviewed	Inferred from homology	UP000001425: Chromosome	Unsign
p_629	highco2_8	-0.35571976646558967	0.3233357088626387	-1.1001561433374145	9	0.2998182749482614	0.4646104778694641	NA	0	0	P74724	no	sll0578	purK	NA	N5-carboxyaminoimidazole ribonucleotide synthase (N5-CAIR synthase) (EC 6.3.4.18) (5-(carboxyamino)imidazole ribonucleotide synthetase)	FUNCTION: Catalyzes the ATP-dependent conversion of 5-aminoimidazole ribonucleotide (AIR) and HCO(3)(-) to N5-carboxyaminoimidazole ribonucleotide (N5-CAIR). {ECO:0000255|HAMAP-Rule:MF_01928}.	CATALYTIC ACTIVITY: Reaction=5-amino-1-(5-phospho-beta-D-ribosyl)imidazole + ATP + hydrogencarbonate = 5-carboxyamino-1-(5-phospho-D-ribosyl)imidazole + ADP + 2 H(+) + phosphate; Xref=Rhea:RHEA:19317, ChEBI:CHEBI:15378, ChEBI:CHEBI:17544, ChEBI:CHEBI:30616, ChEBI:CHEBI:43474, ChEBI:CHEBI:58730, ChEBI:CHEBI:137981, ChEBI:CHEBI:456216; EC=6.3.4.18; Evidence={ECO:0000255|HAMAP-Rule:MF_01928};	cytosol [GO:0005829]; 5-(carboxyamino)imidazole ribonucleotide synthase activity [GO:0034028]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; phosphoribosylaminoimidazole carboxylase activity [GO:0004638]; 'de novo' IMP biosynthetic process [GO:0006189]	5-(carboxyamino)imidazole ribonucleotide synthase activity [GO:0034028]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; phosphoribosylaminoimidazole carboxylase activity [GO:0004638]	'de novo' IMP biosynthetic process [GO:0006189]	cytosol [GO:0005829]	NA	PATHWAY: Purine metabolism; IMP biosynthesis via de novo pathway; 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate from 5-amino-1-(5-phospho-D-ribosyl)imidazole (N5-CAIR route): step 1/2. {ECO:0000255|HAMAP-Rule:MF_01928}.	NA	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_01928}.	6.3.4.18	388	NA	NA	NA	reviewed	Inferred from homology	UP000001425: Chromosome	Unsign
p_63	highco2_4	-1.2320524106076434	0.27214679983838486	-4.527161117967586	9	0.001432012177379649	0.016396160591796615	NA	0.13749999999999996	0.1375	P36239	no	sll1740	rplS	rpl19	50S ribosomal protein L19	FUNCTION: This protein is located at the 30S-50S ribosomal subunit interface and may play a role in the structure and function of the aminoacyl-tRNA binding site. {ECO:0000250}.	NA	cytosolic large ribosomal subunit [GO:0022625]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	structural constituent of ribosome [GO:0003735]	translation [GO:0006412]	cytosolic large ribosomal subunit [GO:0022625]	NA	NA	NA	NA	NA	122	NA	NA	NA	reviewed	Inferred from homology	UP000001425: Chromosome	Sign
p_63	highco2_8	-1.033398526480258	0.2721467998383849	-3.797209914259306	9	0.004235475533050259	0.026444099415044227	NA	0.125	0.125	P36239	no	sll1740	rplS	rpl19	50S ribosomal protein L19	FUNCTION: This protein is located at the 30S-50S ribosomal subunit interface and may play a role in the structure and function of the aminoacyl-tRNA binding site. {ECO:0000250}.	NA	cytosolic large ribosomal subunit [GO:0022625]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	structural constituent of ribosome [GO:0003735]	translation [GO:0006412]	cytosolic large ribosomal subunit [GO:0022625]	NA	NA	NA	NA	NA	122	NA	NA	NA	reviewed	Inferred from homology	UP000001425: Chromosome	Sign
p_630	highco2_4	-0.5822854500566195	0.20611600627322088	-2.825037514479881	9	0.019882815046267543	0.08727466888463076	NA	0.1477272727272727	0.14772727272727273	P74737	no	sll0569	recA	NA	Protein RecA (Recombinase A)	FUNCTION: Can catalyze the hydrolysis of ATP in the presence of single-stranded DNA, the ATP-dependent uptake of single-stranded DNA by duplex DNA, and the ATP-dependent hybridization of homologous single-stranded DNAs. It interacts with LexA causing its activation and leading to its autocatalytic cleavage. {ECO:0000255|HAMAP-Rule:MF_00268}.	NA	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATP-dependent activity, acting on DNA [GO:0008094]; damaged DNA binding [GO:0003684]; single-stranded DNA binding [GO:0003697]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]; SOS response [GO:0009432]	ATP binding [GO:0005524]; ATP-dependent activity, acting on DNA [GO:0008094]; damaged DNA binding [GO:0003684]; single-stranded DNA binding [GO:0003697]	DNA recombination [GO:0006310]; DNA repair [GO:0006281]; SOS response [GO:0009432]	cytoplasm [GO:0005737]	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00268}.	NA	NA	NA	NA	354	NA	NA	MISCELLANEOUS: This bacterium is considerably more resistant to UV and gamma irradiation than E.coli; the E.coli-like SOS regulon model is not an appropriate model for DNA repair in this cyanobacterium. {ECO:0000305|PubMed:15225304}.	reviewed	Evidence at transcript level	UP000001425: Chromosome	Unsign
p_630	highco2_8	-0.32767239675331833	0.2061160062732209	-1.5897474566772174	9	0.14635491771785913	0.28555117098212734	NA	0.17045454545454541	0.17045454545454544	P74737	no	sll0569	recA	NA	Protein RecA (Recombinase A)	FUNCTION: Can catalyze the hydrolysis of ATP in the presence of single-stranded DNA, the ATP-dependent uptake of single-stranded DNA by duplex DNA, and the ATP-dependent hybridization of homologous single-stranded DNAs. It interacts with LexA causing its activation and leading to its autocatalytic cleavage. {ECO:0000255|HAMAP-Rule:MF_00268}.	NA	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATP-dependent activity, acting on DNA [GO:0008094]; damaged DNA binding [GO:0003684]; single-stranded DNA binding [GO:0003697]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]; SOS response [GO:0009432]	ATP binding [GO:0005524]; ATP-dependent activity, acting on DNA [GO:0008094]; damaged DNA binding [GO:0003684]; single-stranded DNA binding [GO:0003697]	DNA recombination [GO:0006310]; DNA repair [GO:0006281]; SOS response [GO:0009432]	cytoplasm [GO:0005737]	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00268}.	NA	NA	NA	NA	354	NA	NA	MISCELLANEOUS: This bacterium is considerably more resistant to UV and gamma irradiation than E.coli; the E.coli-like SOS regulon model is not an appropriate model for DNA repair in this cyanobacterium. {ECO:0000305|PubMed:15225304}.	reviewed	Evidence at transcript level	UP000001425: Chromosome	Unsign
p_631	highco2_4	2.1727352826933837	0.4824714049566669	4.503345193874293	9	0.0014818079336849088	0.016667525147193937	NA	0.04166666666666663	0.041666666666666664	P74739	no	sll0567	fur	NA	Ferric uptake regulation protein (Ferric uptake regulator)	FUNCTION: Acts as a global negative controlling element, employing Fe(2+) as a cofactor to bind the operator of the repressed genes. {ECO:0000250}.	NA	cytoplasm [GO:0005737]; DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]; zinc ion binding [GO:0008270]; negative regulation of transcription, DNA-templated [GO:0045892]; regulation of secondary metabolite biosynthetic process [GO:1900376]	DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]; zinc ion binding [GO:0008270]	negative regulation of transcription, DNA-templated [GO:0045892]; regulation of secondary metabolite biosynthetic process [GO:1900376]	cytoplasm [GO:0005737]	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.	NA	NA	SUBUNIT: Homodimer. {ECO:0000250}.	NA	165	NA	NA	NA	reviewed	Inferred from homology	UP000001425: Chromosome	Sign
p_631	highco2_8	1.95185075775802	0.482471404956667	4.045526300016318	9	0.0029043791744483016	0.020660169925571587	NA	0	0	P74739	no	sll0567	fur	NA	Ferric uptake regulation protein (Ferric uptake regulator)	FUNCTION: Acts as a global negative controlling element, employing Fe(2+) as a cofactor to bind the operator of the repressed genes. {ECO:0000250}.	NA	cytoplasm [GO:0005737]; DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]; zinc ion binding [GO:0008270]; negative regulation of transcription, DNA-templated [GO:0045892]; regulation of secondary metabolite biosynthetic process [GO:1900376]	DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]; zinc ion binding [GO:0008270]	negative regulation of transcription, DNA-templated [GO:0045892]; regulation of secondary metabolite biosynthetic process [GO:1900376]	cytoplasm [GO:0005737]	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.	NA	NA	SUBUNIT: Homodimer. {ECO:0000250}.	NA	165	NA	NA	NA	reviewed	Inferred from homology	UP000001425: Chromosome	Sign
p_632	highco2_4	0.27395328381042067	0.21124214721108606	1.2968684868397489	9	0.22693629815621952	0.4165310849958092	NA	0.030000000000000027	0.03	P74741	no	slr0597	purH	NA	Bifunctional purine biosynthesis protein PurH [Includes: Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3) (AICAR transformylase); IMP cyclohydrolase (EC 3.5.4.10) (ATIC) (IMP synthase) (Inosinicase)]	NA	CATALYTIC ACTIVITY: Reaction=(6S)-10-formyltetrahydrofolate + 5-amino-1-(5-phospho-beta-D-ribosyl)imidazole-4-carboxamide = (6S)-5,6,7,8-tetrahydrofolate + 5-formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide; Xref=Rhea:RHEA:22192, ChEBI:CHEBI:57453, ChEBI:CHEBI:57454, ChEBI:CHEBI:58467, ChEBI:CHEBI:58475; EC=2.1.2.3; Evidence={ECO:0000255|HAMAP-Rule:MF_00139}; CATALYTIC ACTIVITY: Reaction=H2O + IMP = 5-formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide; Xref=Rhea:RHEA:18445, ChEBI:CHEBI:15377, ChEBI:CHEBI:58053, ChEBI:CHEBI:58467; EC=3.5.4.10; Evidence={ECO:0000255|HAMAP-Rule:MF_00139};	cytosol [GO:0005829]; IMP cyclohydrolase activity [GO:0003937]; phosphoribosylaminoimidazolecarboxamide formyltransferase activity [GO:0004643]; 'de novo' IMP biosynthetic process [GO:0006189]	IMP cyclohydrolase activity [GO:0003937]; phosphoribosylaminoimidazolecarboxamide formyltransferase activity [GO:0004643]	'de novo' IMP biosynthetic process [GO:0006189]	cytosol [GO:0005829]	NA	PATHWAY: Purine metabolism; IMP biosynthesis via de novo pathway; 5-formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide from 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide (10-formyl THF route): step 1/1. {ECO:0000255|HAMAP-Rule:MF_00139}.; PATHWAY: Purine metabolism; IMP biosynthesis via de novo pathway; IMP from 5-formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide: step 1/1. {ECO:0000255|HAMAP-Rule:MF_00139}.	NA	NA	2.1.2.3; 3.5.4.10	511	NA	NA	NA	reviewed	Inferred from homology	UP000001425: Chromosome	Unsign
p_632	highco2_8	0.34641146076475726	0.21124214721108608	1.639878524897788	9	0.13545129968980962	0.27058791791567627	NA	0.025000000000000022	0.025	P74741	no	slr0597	purH	NA	Bifunctional purine biosynthesis protein PurH [Includes: Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3) (AICAR transformylase); IMP cyclohydrolase (EC 3.5.4.10) (ATIC) (IMP synthase) (Inosinicase)]	NA	CATALYTIC ACTIVITY: Reaction=(6S)-10-formyltetrahydrofolate + 5-amino-1-(5-phospho-beta-D-ribosyl)imidazole-4-carboxamide = (6S)-5,6,7,8-tetrahydrofolate + 5-formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide; Xref=Rhea:RHEA:22192, ChEBI:CHEBI:57453, ChEBI:CHEBI:57454, ChEBI:CHEBI:58467, ChEBI:CHEBI:58475; EC=2.1.2.3; Evidence={ECO:0000255|HAMAP-Rule:MF_00139}; CATALYTIC ACTIVITY: Reaction=H2O + IMP = 5-formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide; Xref=Rhea:RHEA:18445, ChEBI:CHEBI:15377, ChEBI:CHEBI:58053, ChEBI:CHEBI:58467; EC=3.5.4.10; Evidence={ECO:0000255|HAMAP-Rule:MF_00139};	cytosol [GO:0005829]; IMP cyclohydrolase activity [GO:0003937]; phosphoribosylaminoimidazolecarboxamide formyltransferase activity [GO:0004643]; 'de novo' IMP biosynthetic process [GO:0006189]	IMP cyclohydrolase activity [GO:0003937]; phosphoribosylaminoimidazolecarboxamide formyltransferase activity [GO:0004643]	'de novo' IMP biosynthetic process [GO:0006189]	cytosol [GO:0005829]	NA	PATHWAY: Purine metabolism; IMP biosynthesis via de novo pathway; 5-formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide from 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide (10-formyl THF route): step 1/1. {ECO:0000255|HAMAP-Rule:MF_00139}.; PATHWAY: Purine metabolism; IMP biosynthesis via de novo pathway; IMP from 5-formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide: step 1/1. {ECO:0000255|HAMAP-Rule:MF_00139}.	NA	NA	2.1.2.3; 3.5.4.10	511	NA	NA	NA	reviewed	Inferred from homology	UP000001425: Chromosome	Unsign
p_633	highco2_4	-0.4266573057636984	0.3305688409372837	-1.2906761101680628	9	0.22898447033273683	0.41922368341797167	NA	0	0	P74745	no	slr0599	spkC	NA	Serine/threonine-protein kinase C (EC 2.7.11.1)	NA	CATALYTIC ACTIVITY: Reaction=ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]; Xref=Rhea:RHEA:17989, Rhea:RHEA-COMP:9863, Rhea:RHEA-COMP:11604, ChEBI:CHEBI:15378, ChEBI:CHEBI:29999, ChEBI:CHEBI:30616, ChEBI:CHEBI:83421, ChEBI:CHEBI:456216; EC=2.7.11.1; CATALYTIC ACTIVITY: Reaction=ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]; Xref=Rhea:RHEA:46608, Rhea:RHEA-COMP:11060, Rhea:RHEA-COMP:11605, ChEBI:CHEBI:15378, ChEBI:CHEBI:30013, ChEBI:CHEBI:30616, ChEBI:CHEBI:61977, ChEBI:CHEBI:456216; EC=2.7.11.1;	ATP binding [GO:0005524]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]; protein serine/threonine/tyrosine kinase activity [GO:0004712]	ATP binding [GO:0005524]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; protein serine/threonine kinase activity [GO:0004674]; protein serine kinase activity [GO:0106310]	NA	NA	NA	NA	NA	NA	2.7.11.1	535	NA	NA	NA	reviewed	Evidence at protein level	UP000001425: Chromosome	Unsign
