Protein	Label	log2FC	SE	Tvalue	DF	pvalue	adj.pvalue	issue	MissingPercentage	ImputationPercentage	Entry	ambig	gene_names_ordered_locus	gene_names_primary	Gene names  (synonym )	Protein names	Function [CC]	Catalytic activity	Gene ontology (GO)	Gene ontology (molecular function)	Gene ontology (biological process)	Gene ontology (cellular component)	Subcellular location [CC]	Pathway	Cofactor	Subunit structure [CC]	EC number	Length	Activity regulation	Kinetics	Miscellaneous [CC]	Status	Protein existence	Proteomes	Sign
p_900	lowco2_4	-0.0727614546205462	0.29851243926101323	-0.2437468093479517	9	0.8128922450747667	0.8741347547489077	NA	0.07954545454545459	0.07954545454545454	P72631	no	sll1064	NA	NA	Sll1064 protein	NA	NA	acid phosphatase activity [GO:0003993]; metal ion binding [GO:0046872]	acid phosphatase activity [GO:0003993]; metal ion binding [GO:0046872]	NA	NA	NA	NA	NA	NA	NA	568	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_900	lowco2_8	0.3118979403617577	0.2985124392610133	1.0448406811249846	9	0.3233468271414872	0.5913613084879921	NA	0.10227272727272729	0.10227272727272728	P72631	no	sll1064	NA	NA	Sll1064 protein	NA	NA	acid phosphatase activity [GO:0003993]; metal ion binding [GO:0046872]	acid phosphatase activity [GO:0003993]; metal ion binding [GO:0046872]	NA	NA	NA	NA	NA	NA	NA	568	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_901	lowco2_4	1.5955114161841424	1.0293246086739303	1.550056612597289	9	0.15553929798667632	0.2743077734674415	NA	0	0	P72633	no	sll1063	NA	NA	Sll1063 protein	NA	NA	cytosol [GO:0005829]; tRNA threonylcarbamoyladenosine modification [GO:0002949]	NA	tRNA threonylcarbamoyladenosine modification [GO:0002949]	cytosol [GO:0005829]	NA	NA	NA	NA	NA	219	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_901	lowco2_8	1.3344431378839514	1.0293246086739305	1.2964259541050926	9	0.22708215922680575	0.5153081831949436	NA	0	0	P72633	no	sll1063	NA	NA	Sll1063 protein	NA	NA	cytosol [GO:0005829]; tRNA threonylcarbamoyladenosine modification [GO:0002949]	NA	tRNA threonylcarbamoyladenosine modification [GO:0002949]	cytosol [GO:0005829]	NA	NA	NA	NA	NA	219	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_902	lowco2_4	0.25617771874290385	0.5353728650555362	0.4785033673985879	9	0.6437020433616789	0.7373815274678195	NA	0	0	P72636	no	sll1061	NA	NA	Sll1061 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	171	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_902	lowco2_8	0.7566028380815585	0.5353728650555363	1.413225972898483	9	0.1912283085906501	0.4765356818434434	NA	0	0	P72636	no	sll1061	NA	NA	Sll1061 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	171	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_903	lowco2_4	-1.7454728992009794	0.25054064025690487	-6.966825411682384	9	6.561065073729111e-5	0.0048438759733979405	NA	0.22115384615384615	0.22115384615384615	P72639	no	ssr1853	NA	NA	Ssr1853 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	95	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Sign
p_903	lowco2_8	-0.7334001780171814	0.2505406402569049	-2.9272703113760357	9	0.016831569081813047	0.2049012266164049	NA	0.05769230769230771	0.057692307692307696	P72639	no	ssr1853	NA	NA	Ssr1853 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	95	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_904	lowco2_4	0.7243077387020448	0.61103522274174	1.1853780465421393	9	0.2662214860092358	0.40224432007464633	NA	0	0	P72643	no	NA	trx	NA	Thioredoxin M	NA	NA	cytoplasm [GO:0005737]; cytosol [GO:0005829]; oxidoreductase activity [GO:0016491]; protein-disulfide reductase activity [GO:0015035]; cell redox homeostasis [GO:0045454]	oxidoreductase activity [GO:0016491]; protein-disulfide reductase activity [GO:0015035]	cell redox homeostasis [GO:0045454]	cytoplasm [GO:0005737]; cytosol [GO:0005829]	NA	NA	NA	NA	NA	126	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_904	lowco2_8	0.7657885684802759	0.6110352227417402	1.2532641981654529	9	0.24168869601211496	0.5257152516860117	NA	0	0	P72643	no	NA	trx	NA	Thioredoxin M	NA	NA	cytoplasm [GO:0005737]; cytosol [GO:0005829]; oxidoreductase activity [GO:0016491]; protein-disulfide reductase activity [GO:0015035]; cell redox homeostasis [GO:0045454]	oxidoreductase activity [GO:0016491]; protein-disulfide reductase activity [GO:0015035]	cell redox homeostasis [GO:0045454]	cytoplasm [GO:0005737]; cytosol [GO:0005829]	NA	NA	NA	NA	NA	126	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_905	lowco2_4	-0.06172554072286962	0.27970179883343665	-0.22068338845266913	9	0.8302639725025989	0.8858877258055341	NA	0.050000000000000044	0.05	P72645	no	slr1122	NA	NA	Slr1122 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	250	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_905	lowco2_8	0.4234550820284961	0.2797017988334367	1.5139519438009224	9	0.16433549884436793	0.44462996000377897	NA	0.025000000000000022	0.025	P72645	no	slr1122	NA	NA	Slr1122 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	250	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_906	lowco2_4	0.6595194672040323	0.30999477486082483	2.1275180121991735	9	0.062272190797500127	0.14423902067363056	NA	0.0714285714285714	0.07142857142857142	P72646	no	sll1054	NA	NA	Sll1054 protein	NA	NA	cytosol [GO:0005829]; hydrolase activity [GO:0016787]; nucleoside phosphate metabolic process [GO:0006753]; ribose phosphate metabolic process [GO:0019693]	hydrolase activity [GO:0016787]	nucleoside phosphate metabolic process [GO:0006753]; ribose phosphate metabolic process [GO:0019693]	cytosol [GO:0005829]	NA	NA	NA	NA	NA	187	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_906	lowco2_8	0.6138865994099068	0.30999477486082494	1.9803127316759352	9	0.07901981267884306	0.334066250877677	NA	0.0714285714285714	0.07142857142857142	P72646	no	sll1054	NA	NA	Sll1054 protein	NA	NA	cytosol [GO:0005829]; hydrolase activity [GO:0016787]; nucleoside phosphate metabolic process [GO:0006753]; ribose phosphate metabolic process [GO:0019693]	hydrolase activity [GO:0016787]	nucleoside phosphate metabolic process [GO:0006753]; ribose phosphate metabolic process [GO:0019693]	cytosol [GO:0005829]	NA	NA	NA	NA	NA	187	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_907	lowco2_4	0.9785992749459806	0.22354268776852101	4.377684122503361	9	0.0017770990489123228	0.01915421680711754	NA	0.08203125	0.08203125	P72647	no	sll1053	NA	NA	Sll1053 protein	NA	NA	efflux pump complex [GO:1990281]; efflux transmembrane transporter activity [GO:0015562]	efflux transmembrane transporter activity [GO:0015562]	NA	efflux pump complex [GO:1990281]	NA	NA	NA	NA	NA	520	NA	NA	NA	unreviewed	Inferred from homology	UP000001425: Chromosome	Sign
p_907	lowco2_8	0.605571772993761	0.22354268776852107	2.70897598592369	9	0.024037767930743303	0.22418055671032275	NA	0.04296875	0.04296875	P72647	no	sll1053	NA	NA	Sll1053 protein	NA	NA	efflux pump complex [GO:1990281]; efflux transmembrane transporter activity [GO:0015562]	efflux transmembrane transporter activity [GO:0015562]	NA	efflux pump complex [GO:1990281]	NA	NA	NA	NA	NA	520	NA	NA	NA	unreviewed	Inferred from homology	UP000001425: Chromosome	Unsign
p_908	lowco2_4	-0.06990717824288678	0.2689110276340846	-0.2599639697112444	9	0.8007410177635255	0.8645418653715118	NA	0	0	P72649	no	NA	gpmB	NA	Phosphoglycerate mutase	NA	NA	cytoplasm [GO:0005737]; intramolecular transferase activity, phosphotransferases [GO:0016868]	intramolecular transferase activity, phosphotransferases [GO:0016868]	NA	cytoplasm [GO:0005737]	NA	NA	NA	NA	NA	349	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_908	lowco2_8	-0.10348266308760927	0.26891102763408464	-0.38482119531528197	9	0.7093058053852614	0.8529726148877549	NA	0.038461538461538436	0.038461538461538464	P72649	no	NA	gpmB	NA	Phosphoglycerate mutase	NA	NA	cytoplasm [GO:0005737]; intramolecular transferase activity, phosphotransferases [GO:0016868]	intramolecular transferase activity, phosphotransferases [GO:0016868]	NA	cytoplasm [GO:0005737]	NA	NA	NA	NA	NA	349	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_909	lowco2_4	0.33071925130009977	0.2637136960122071	1.2540844722937372	9	0.2414040216555744	0.3758880075378798	NA	0.04166666666666663	0.041666666666666664	P72650	no	NA	crtX	NA	Zeaxanthin glucosyl transferase	NA	NA	intracellular membrane-bounded organelle [GO:0043231]; hexosyltransferase activity [GO:0016758]; UDP-glycosyltransferase activity [GO:0008194]; antibiotic metabolic process [GO:0016999]	hexosyltransferase activity [GO:0016758]; UDP-glycosyltransferase activity [GO:0008194]	antibiotic metabolic process [GO:0016999]	intracellular membrane-bounded organelle [GO:0043231]	NA	NA	NA	NA	NA	419	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_909	lowco2_8	0.3963191653128236	0.2637136960122072	1.5028387653194855	9	0.16713011578143866	0.44670816924116385	NA	0	0	P72650	no	NA	crtX	NA	Zeaxanthin glucosyl transferase	NA	NA	intracellular membrane-bounded organelle [GO:0043231]; hexosyltransferase activity [GO:0016758]; UDP-glycosyltransferase activity [GO:0008194]; antibiotic metabolic process [GO:0016999]	hexosyltransferase activity [GO:0016758]; UDP-glycosyltransferase activity [GO:0008194]	antibiotic metabolic process [GO:0016999]	intracellular membrane-bounded organelle [GO:0043231]	NA	NA	NA	NA	NA	419	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_91	lowco2_4	-0.43577252885345186	0.2718658087602988	-1.6028956743055096	9	0.14342128861045578	0.2582548182632345	NA	0.11111111111111116	0.1111111111111111	P52231	no	slr0623	trxA	NA	Thioredoxin (Trx)	FUNCTION: Component of the thioredoxin-thioredoxin reductase system. Participates in various redox reactions through the reversible oxidation of its active center dithiol to a disulfide and catalyzes dithiol-disulfide exchange reactions.	NA	cytoplasm [GO:0005737]; oxidoreductase activity [GO:0016491]; oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor [GO:0016671]; protein-disulfide reductase activity [GO:0015035]; glycerol ether metabolic process [GO:0006662]	oxidoreductase activity [GO:0016491]; oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor [GO:0016671]; protein-disulfide reductase activity [GO:0015035]	glycerol ether metabolic process [GO:0006662]	cytoplasm [GO:0005737]	NA	NA	NA	NA	NA	107	NA	NA	NA	reviewed	Evidence at protein level	UP000001425: Chromosome	Unsign
p_91	lowco2_8	0.4748840822443991	0.27186580876029887	1.74675912506195	9	0.11462663608177293	0.38100523032155137	NA	0.05555555555555558	0.05555555555555555	P52231	no	slr0623	trxA	NA	Thioredoxin (Trx)	FUNCTION: Component of the thioredoxin-thioredoxin reductase system. Participates in various redox reactions through the reversible oxidation of its active center dithiol to a disulfide and catalyzes dithiol-disulfide exchange reactions.	NA	cytoplasm [GO:0005737]; oxidoreductase activity [GO:0016491]; oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor [GO:0016671]; protein-disulfide reductase activity [GO:0015035]; glycerol ether metabolic process [GO:0006662]	oxidoreductase activity [GO:0016491]; oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor [GO:0016671]; protein-disulfide reductase activity [GO:0015035]	glycerol ether metabolic process [GO:0006662]	cytoplasm [GO:0005737]	NA	NA	NA	NA	NA	107	NA	NA	NA	reviewed	Evidence at protein level	UP000001425: Chromosome	Unsign
p_910	lowco2_4	0.7873649663790702	0.39775859049304946	1.9795046171173236	9	0.0791226775959577	0.16940165273294544	NA	0.06944444444444442	0.06944444444444445	P72653	no	sll1049	NA	NA	Sll1049 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	564	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_910	lowco2_8	0.36210278211655644	0.3977585904930495	0.9103581689278032	9	0.3863655627374185	0.6404060776723192	NA	0.05555555555555558	0.05555555555555555	P72653	no	sll1049	NA	NA	Sll1049 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	564	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_911	lowco2_4	0.10379483827760054	1.011468085003652	0.10261800625891798	9	0.9205162383927878	0.9467545225172829	NA	0	0	P72654	no	slr1127	NA	NA	Slr1127 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	263	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_911	lowco2_8	-0.5595779890881252	1.0114680850036522	-0.5532334607335679	9	0.593577810326247	0.785922844603997	NA	0	0	P72654	no	slr1127	NA	NA	Slr1127 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	263	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_912	lowco2_4	0.338785119444938	0.5901624532030565	0.5740540042935816	9	0.5799928569888526	0.6891036108840918	NA	0.125	0.125	P72658	no	NA	mutT	NA	Mutator MutT protein	NA	NA	8-oxo-7,8-dihydrodeoxyguanosine triphosphate pyrophosphatase activity [GO:0035539]; 8-oxo-7,8-dihydroguanosine triphosphate pyrophosphatase activity [GO:0008413]; 8-oxo-dGDP phosphatase activity [GO:0044715]; 8-oxo-GDP phosphatase activity [GO:0044716]; DNA repair [GO:0006281]	8-oxo-7,8-dihydrodeoxyguanosine triphosphate pyrophosphatase activity [GO:0035539]; 8-oxo-7,8-dihydroguanosine triphosphate pyrophosphatase activity [GO:0008413]; 8-oxo-dGDP phosphatase activity [GO:0044715]; 8-oxo-GDP phosphatase activity [GO:0044716]	DNA repair [GO:0006281]	NA	NA	NA	NA	NA	NA	136	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_912	lowco2_8	0.04688301291489164	0.5901624532030566	0.07944086015712805	9	0.938420306108938	0.9742892141303021	NA	0.0625	0.0625	P72658	no	NA	mutT	NA	Mutator MutT protein	NA	NA	8-oxo-7,8-dihydrodeoxyguanosine triphosphate pyrophosphatase activity [GO:0035539]; 8-oxo-7,8-dihydroguanosine triphosphate pyrophosphatase activity [GO:0008413]; 8-oxo-dGDP phosphatase activity [GO:0044715]; 8-oxo-GDP phosphatase activity [GO:0044716]; DNA repair [GO:0006281]	8-oxo-7,8-dihydrodeoxyguanosine triphosphate pyrophosphatase activity [GO:0035539]; 8-oxo-7,8-dihydroguanosine triphosphate pyrophosphatase activity [GO:0008413]; 8-oxo-dGDP phosphatase activity [GO:0044715]; 8-oxo-GDP phosphatase activity [GO:0044716]	DNA repair [GO:0006281]	NA	NA	NA	NA	NA	NA	136	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_913	lowco2_4	0.582582441860322	0.4776879708504935	1.2195878427147129	9	0.2536167327736245	0.3881296818215369	NA	0.1015625	0.1015625	P72661	no	NA	me	NA	Malic enzyme	NA	NA	malate dehydrogenase (decarboxylating) (NAD+) activity [GO:0004471]; metal ion binding [GO:0046872]; NAD binding [GO:0051287]	malate dehydrogenase (decarboxylating) (NAD+) activity [GO:0004471]; metal ion binding [GO:0046872]; NAD binding [GO:0051287]	NA	NA	NA	NA	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000256|ARBA:ARBA00001946}; ; COFACTOR: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000256|ARBA:ARBA00001936};	NA	NA	463	NA	NA	NA	unreviewed	Inferred from homology	UP000001425: Chromosome	Unsign
p_913	lowco2_8	-0.2694941055747248	0.47768797085049364	-0.5641634749455955	9	0.5864248754817367	0.7837031085005005	NA	0.078125	0.078125	P72661	no	NA	me	NA	Malic enzyme	NA	NA	malate dehydrogenase (decarboxylating) (NAD+) activity [GO:0004471]; metal ion binding [GO:0046872]; NAD binding [GO:0051287]	malate dehydrogenase (decarboxylating) (NAD+) activity [GO:0004471]; metal ion binding [GO:0046872]; NAD binding [GO:0051287]	NA	NA	NA	NA	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000256|ARBA:ARBA00001946}; ; COFACTOR: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000256|ARBA:ARBA00001936};	NA	NA	463	NA	NA	NA	unreviewed	Inferred from homology	UP000001425: Chromosome	Unsign
p_914	lowco2_4	0.27615500871760795	0.27870639147700316	0.9908456252263389	9	0.3476507065545311	0.48697115858300327	NA	0.05882352941176472	0.058823529411764705	P72662	no	NA	cysM	NA	Cysteine synthase	NA	NA	cytoplasm [GO:0005737]; cysteine synthase activity [GO:0004124]; cysteine biosynthetic process [GO:0019344]; cysteine biosynthetic process from serine [GO:0006535]	cysteine synthase activity [GO:0004124]	cysteine biosynthetic process [GO:0019344]; cysteine biosynthetic process from serine [GO:0006535]	cytoplasm [GO:0005737]	NA	NA	COFACTOR: Name=pyridoxal 5'-phosphate; Xref=ChEBI:CHEBI:597326; Evidence={ECO:0000256|ARBA:ARBA00001933};	NA	NA	325	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_914	lowco2_8	0.5406350808108324	0.2787063914770032	1.9398015163762101	9	0.08433617960101669	0.3422122463074666	NA	0.02941176470588236	0.029411764705882353	P72662	no	NA	cysM	NA	Cysteine synthase	NA	NA	cytoplasm [GO:0005737]; cysteine synthase activity [GO:0004124]; cysteine biosynthetic process [GO:0019344]; cysteine biosynthetic process from serine [GO:0006535]	cysteine synthase activity [GO:0004124]	cysteine biosynthetic process [GO:0019344]; cysteine biosynthetic process from serine [GO:0006535]	cytoplasm [GO:0005737]	NA	NA	COFACTOR: Name=pyridoxal 5'-phosphate; Xref=ChEBI:CHEBI:597326; Evidence={ECO:0000256|ARBA:ARBA00001933};	NA	NA	325	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_915	lowco2_4	0.6072080982874105	0.23432121530429686	2.5913492190575704	9	0.02914889405688248	0.08679802806089762	NA	0.10416666666666663	0.10416666666666667	P72668	no	slr0723	NA	NA	Slr0723 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	363	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_915	lowco2_8	0.006282546404602566	0.23432121530429692	0.02681168410826076	9	0.9791950307996191	0.9884761198287553	NA	0.16666666666666663	0.16666666666666666	P72668	no	slr0723	NA	NA	Slr0723 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	363	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_916	lowco2_4	1.300516228205273	0.3710476926151795	3.5049840063392135	9	0.0066710209912226315	0.03618581777365853	NA	0	0	P72669	no	NA	sohA	NA	HtaR suppressor protein	NA	NA	DNA-binding transcription factor activity [GO:0003700]; toxin sequestering activity [GO:0097351]; regulation of cell growth [GO:0001558]	DNA-binding transcription factor activity [GO:0003700]; toxin sequestering activity [GO:0097351]	regulation of cell growth [GO:0001558]	NA	NA	NA	NA	NA	NA	110	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Sign
p_916	lowco2_8	0.533268660276241	0.37104769261517956	1.4371970797546605	9	0.1845032891230174	0.4686570406721296	NA	0	0	P72669	no	NA	sohA	NA	HtaR suppressor protein	NA	NA	DNA-binding transcription factor activity [GO:0003700]; toxin sequestering activity [GO:0097351]; regulation of cell growth [GO:0001558]	DNA-binding transcription factor activity [GO:0003700]; toxin sequestering activity [GO:0097351]	regulation of cell growth [GO:0001558]	NA	NA	NA	NA	NA	NA	110	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_917	lowco2_4	-0.26591980980707103	0.3058731759019998	-0.8693793073645345	9	0.40722703334231936	0.5422096258618816	NA	0.1875	0.1875	P72671	no	slr0727	NA	NA	Slr0727 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	324	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_917	lowco2_8	0.052191943938730806	0.30587317590199986	0.17063262832649578	9	0.8682870237769533	0.9391675971465007	NA	0.125	0.125	P72671	no	slr0727	NA	NA	Slr0727 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	324	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_918	lowco2_4	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.5	0	P72674	no	slr0730	NA	NA	Slr0730 protein	NA	NA	integral component of membrane [GO:0016021]	NA	NA	integral component of membrane [GO:0016021]	NA	NA	NA	NA	NA	132	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Sign
p_918	lowco2_8	-0.08772683353175574	0.8326764696463862	-0.10535524507977367	6	0.9195278125717388	0.9654961656605215	NA	0	0	P72674	no	slr0730	NA	NA	Slr0730 protein	NA	NA	integral component of membrane [GO:0016021]	NA	NA	integral component of membrane [GO:0016021]	NA	NA	NA	NA	NA	132	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_919	lowco2_4	0.16520954443523966	0.20555246175568315	0.8037342050011811	9	0.44226064256111797	0.5713789073794906	NA	0.06617647058823528	0.0661764705882353	P72675	no	slr0731	NA	NA	Slr0731 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	402	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_919	lowco2_8	0.18145590885327215	0.20555246175568317	0.8827717620280712	9	0.40032377094023186	0.6502425252962046	NA	0.03676470588235292	0.03676470588235294	P72675	no	slr0731	NA	NA	Slr0731 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	402	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_92	lowco2_4	0.8872553701409557	0.44106818462485337	2.0116059173381613	9	0.07513310690537667	0.164226274297947	NA	0	0	P52232	no	slr0233	NA	NA	Thioredoxin-like protein slr0233	NA	NA	cytoplasm [GO:0005737]; oxidoreductase activity [GO:0016491]; oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor [GO:0016671]; protein-disulfide reductase activity [GO:0015035]; glycerol ether metabolic process [GO:0006662]	oxidoreductase activity [GO:0016491]; oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor [GO:0016671]; protein-disulfide reductase activity [GO:0015035]	glycerol ether metabolic process [GO:0006662]	cytoplasm [GO:0005737]	NA	NA	NA	NA	NA	105	NA	NA	NA	reviewed	Evidence at protein level	UP000001425: Chromosome	Unsign
p_92	lowco2_8	0.05680127771702285	0.4410681846248535	0.1287811719299923	9	0.90036275190636	0.9562503714039687	NA	0	0	P52232	no	slr0233	NA	NA	Thioredoxin-like protein slr0233	NA	NA	cytoplasm [GO:0005737]; oxidoreductase activity [GO:0016491]; oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor [GO:0016671]; protein-disulfide reductase activity [GO:0015035]; glycerol ether metabolic process [GO:0006662]	oxidoreductase activity [GO:0016491]; oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor [GO:0016671]; protein-disulfide reductase activity [GO:0015035]	glycerol ether metabolic process [GO:0006662]	cytoplasm [GO:0005737]	NA	NA	NA	NA	NA	105	NA	NA	NA	reviewed	Evidence at protein level	UP000001425: Chromosome	Unsign
